site,site.code,year,date,doy,week,observer,obs.start,obs.end,tot.obs.length,weather,habitat,habitat.code,plant.species,abun.rank,notes
Copper.Creek,CC,2015,4-Jun-15,155,4,JEO,2:27:00 pm,3:27:00 pm,60,clear.warm,aspen,a,Delphinium.nuttallianum,2,
Copper.Creek,CC,2015,4-Jun-15,155,4,JEO,2:27:00 pm,3:27:00 pm,60,clear.warm,aspen,a,Hydrophyllum.capitatum,2,
Copper.Creek,CC,2015,4-Jun-15,155,4,JEO,2:27:00 pm,3:27:00 pm,60,clear.warm,aspen,a,Mertensia.fusiformis,2,
Copper.Creek,CC,2015,4-Jun-15,155,4,JEO,2:27:00 pm,3:27:00 pm,60,clear.warm,aspen,a,Ranunculus.inamoenus,2,
Copper.Creek,CC,2015,4-Jun-15,155,4,JEO,2:27:00 pm,3:27:00 pm,60,clear.warm,aspen,a,Viola.praemorsa,2,
Copper.Creek,CC,2015,4-Jun-15,155,4,JEO,2:27:00 pm,3:27:00 pm,60,clear.warm,dry,d,Delphinium.nuttallianum,2,
Copper.Creek,CC,2015,4-Jun-15,155,4,JEO,2:27:00 pm,3:27:00 pm,60,clear.warm,dry,d,Hydrophyllum.capitatum,1,
Copper.Creek,CC,2015,4-Jun-15,155,4,JEO,2:27:00 pm,3:27:00 pm,60,clear.warm,dry,d,Mahonia.repens,3,
Copper.Creek,CC,2015,4-Jun-15,155,4,JEO,2:27:00 pm,3:27:00 pm,60,clear.warm,dry,d,Mertensia.fusiformis,1,
Copper.Creek,CC,2015,4-Jun-15,155,4,JEO,2:27:00 pm,3:27:00 pm,60,clear.warm,dry,d,Taraxacum.officinale,3,
Copper.Creek,CC,2015,4-Jun-15,155,4,JEO,2:27:00 pm,3:27:00 pm,60,clear.warm,wet,w,Claytonia.lanceolata,1,
Copper.Creek,CC,2015,4-Jun-15,155,4,JEO,2:27:00 pm,3:27:00 pm,60,clear.warm,wet,w,Erythronium.grandiflorum,4,
Copper.Creek,CC,2015,4-Jun-15,155,4,JEO,2:27:00 pm,3:27:00 pm,60,clear.warm,wet,w,Hydrophyllum.capitatum,3,
Copper.Creek,CC,2015,4-Jun-15,155,4,JEO,2:27:00 pm,3:27:00 pm,60,clear.warm,wet,w,Mertensia.fusiformis,2,
Copper.Creek,CC,2015,4-Jun-15,155,4,JEO,2:27:00 pm,3:27:00 pm,60,clear.warm,wet,w,Ranunculus.inamoenus,5,
Copper.Creek,CC,2015,4-Jun-15,155,4,JEO,2:27:00 pm,3:27:00 pm,60,clear.warm,wet,w,Viola.praemorsa,5,
Frogs.Pond,FP,2015,2-Jun-15,153,4,JEO,3:45:00 pm,4:45:00 pm,60,clear.warm,aspen,a,Hydrophyllum.fendleri,2,ranks estimated
Frogs.Pond,FP,2015,2-Jun-15,153,4,JEO,3:45:00 pm,4:45:00 pm,60,clear.warm,aspen,a,Mertensia.fusiformis,1,ranks estimated
Frogs.Pond,FP,2015,2-Jun-15,153,4,JEO,3:45:00 pm,4:45:00 pm,60,clear.warm,aspen,a,Viola.praemorsa,1,ranks estimated
Frogs.Pond,FP,2015,2-Jun-15,153,4,JEO,3:45:00 pm,4:45:00 pm,60,clear.warm,aspen,a,Pseudocymopterus.montanus,2,ranks estimated
Frogs.Pond,FP,2015,2-Jun-15,153,4,JEO,3:45:00 pm,4:45:00 pm,60,clear.warm,aspen,a,Senecio.integerrimus,2,ranks estimated
Frogs.Pond,FP,2015,2-Jun-15,153,4,JEO,3:45:00 pm,4:45:00 pm,60,clear.warm,aspen,a,Taraxacum.officinale,2,ranks estimated
Frogs.Pond,FP,2015,2-Jun-15,153,4,JEO,3:45:00 pm,4:45:00 pm,60,clear.warm,dry,d,Androsace.septentrionalis,4,ranks estimated
Frogs.Pond,FP,2015,2-Jun-15,153,4,JEO,3:45:00 pm,4:45:00 pm,60,clear.warm,dry,d,Delphinium.nuttallianum,4,ranks estimated
Frogs.Pond,FP,2015,2-Jun-15,153,4,JEO,3:45:00 pm,4:45:00 pm,60,clear.warm,dry,d,Mertensia.fusiformis,1,ranks estimated
Frogs.Pond,FP,2015,2-Jun-15,153,4,JEO,3:45:00 pm,4:45:00 pm,60,clear.warm,dry,d,Pseudocymopterus.montanus,4,ranks estimated
Frogs.Pond,FP,2015,2-Jun-15,153,4,JEO,3:45:00 pm,4:45:00 pm,60,clear.warm,dry,d,Senecio.integerrimus,4,ranks estimated
Frogs.Pond,FP,2015,2-Jun-15,153,4,JEO,3:45:00 pm,4:45:00 pm,60,clear.warm,dry,d,Taraxacum.officinale,2,ranks estimated
Frogs.Pond,FP,2015,2-Jun-15,153,4,JEO,3:45:00 pm,4:45:00 pm,60,clear.warm,dry,d,Viola.adunca,4,ranks estimated
Frogs.Pond,FP,2015,2-Jun-15,153,4,JEO,3:45:00 pm,4:45:00 pm,60,clear.warm,dry,d,Viola.praemorsa,3,ranks estimated
Frogs.Pond,FP,2015,2-Jun-15,153,4,JEO,3:45:00 pm,4:45:00 pm,60,clear.warm,dry,d,Mahonia.repens,3,ranks estimated
Frogs.Pond,FP,2015,2-Jun-15,153,4,JEO,3:45:00 pm,4:45:00 pm,60,clear.warm,wet,w,Androsace.septentrionalis,3,ranks estimated
Frogs.Pond,FP,2015,2-Jun-15,153,4,JEO,3:45:00 pm,4:45:00 pm,60,clear.warm,wet,w,Mertensia.fusiformis,1,ranks estimated
Frogs.Pond,FP,2015,2-Jun-15,153,4,JEO,3:45:00 pm,4:45:00 pm,60,clear.warm,wet,w,Taraxacum.officinale,2,ranks estimated
Frogs.Pond,FP,2015,2-Jun-15,153,4,JEO,3:45:00 pm,4:45:00 pm,60,clear.warm,wet,w,Valeriana.occidentalis,3,ranks estimated
Frogs.Pond,FP,2015,2-Jun-15,153,4,JEO,3:45:00 pm,4:45:00 pm,60,clear.warm,wet,w,Viola.praemorsa,3,ranks estimated
Frogs.Pond,FP,2015,4-Jun-15,155,4,JEO,4:52:00 pm,5:22:00 pm,30,clear.warm,aspen,a,Hydrophyllum.fendleri,2,ranks estimated
Frogs.Pond,FP,2015,4-Jun-15,155,4,JEO,4:52:00 pm,5:22:00 pm,30,clear.warm,aspen,a,Senecio.integerrimus,2,ranks estimated
Frogs.Pond,FP,2015,4-Jun-15,155,4,JEO,4:52:00 pm,5:22:00 pm,30,clear.warm,aspen,a,Taraxacum.officinale,1,ranks estimated
Frogs.Pond,FP,2015,4-Jun-15,155,4,JEO,4:52:00 pm,5:22:00 pm,30,clear.warm,aspen,a,Viola.praemorsa,1,ranks estimated
Frogs.Pond,FP,2015,4-Jun-15,155,4,JEO,4:52:00 pm,5:22:00 pm,30,clear.warm,dry,d,Androsace.septentrionalis,3,ranks estimated
Frogs.Pond,FP,2015,4-Jun-15,155,4,JEO,4:52:00 pm,5:22:00 pm,30,clear.warm,dry,d,Lathyrus.leucanthus,3,ranks estimated
Frogs.Pond,FP,2015,4-Jun-15,155,4,JEO,4:52:00 pm,5:22:00 pm,30,clear.warm,dry,d,Mertensia.fusiformis,1,ranks estimated
Frogs.Pond,FP,2015,4-Jun-15,155,4,JEO,4:52:00 pm,5:22:00 pm,30,clear.warm,dry,d,Senecio.integerrimus,3,ranks estimated
Frogs.Pond,FP,2015,4-Jun-15,155,4,JEO,4:52:00 pm,5:22:00 pm,30,clear.warm,dry,d,Taraxacum.officinale,2,ranks estimated
Frogs.Pond,FP,2015,4-Jun-15,155,4,JEO,4:52:00 pm,5:22:00 pm,30,clear.warm,dry,d,Viola.praemorsa,2,ranks estimated
Frogs.Pond,FP,2015,4-Jun-15,155,4,JEO,4:52:00 pm,5:22:00 pm,30,clear.warm,wet,w,Mertensia.fusiformis,1,ranks estimated
Gothic.Spires,GS,2015,2-Jun-15,153,4,JEO,11:05:00 am,12:05:00 pm,60,clear.warm,aspen,a,Claytonia.lanceolata,3,
Gothic.Spires,GS,2015,2-Jun-15,153,4,JEO,11:05:00 am,12:05:00 pm,60,clear.warm,aspen,a,Delphinium.nuttallianum,5,
Gothic.Spires,GS,2015,2-Jun-15,153,4,JEO,11:05:00 am,12:05:00 pm,60,clear.warm,aspen,a,Draba.aurea,5,
Gothic.Spires,GS,2015,2-Jun-15,153,4,JEO,11:05:00 am,12:05:00 pm,60,clear.warm,aspen,a,Erythronium.grandiflorum,1,
Gothic.Spires,GS,2015,2-Jun-15,153,4,JEO,11:05:00 am,12:05:00 pm,60,clear.warm,aspen,a,Taraxacum.officinale,2,
Gothic.Spires,GS,2015,2-Jun-15,153,4,JEO,11:05:00 am,12:05:00 pm,60,clear.warm,aspen,a,Viola.praemorsa,4,
Gothic.Spires,GS,2015,2-Jun-15,153,4,JEO,11:05:00 am,12:05:00 pm,60,clear.warm,dry,d,Androsace.septentrionalis,5,
Gothic.Spires,GS,2015,2-Jun-15,153,4,JEO,11:05:00 am,12:05:00 pm,60,clear.warm,dry,d,Erythronium.grandiflorum,2,
Gothic.Spires,GS,2015,2-Jun-15,153,4,JEO,11:05:00 am,12:05:00 pm,60,clear.warm,dry,d,Mertensia.fusiformis,1,
Gothic.Spires,GS,2015,2-Jun-15,153,4,JEO,11:05:00 am,12:05:00 pm,60,clear.warm,dry,d,Taraxacum.officinale,3,
Gothic.Spires,GS,2015,2-Jun-15,153,4,JEO,11:05:00 am,12:05:00 pm,60,clear.warm,dry,d,Viola.praemorsa,4,
Gothic.Spires,GS,2015,2-Jun-15,153,4,JEO,11:05:00 am,12:05:00 pm,60,clear.warm,wet,w,Claytonia.lanceolata,1,
Gothic.Spires,GS,2015,2-Jun-15,153,4,JEO,11:05:00 am,12:05:00 pm,60,clear.warm,wet,w,Erythronium.grandiflorum,3,
Gothic.Spires,GS,2015,2-Jun-15,153,4,JEO,11:05:00 am,12:05:00 pm,60,clear.warm,wet,w,Hydrophyllum.capitatum,7,
Gothic.Spires,GS,2015,2-Jun-15,153,4,JEO,11:05:00 am,12:05:00 pm,60,clear.warm,wet,w,Mertensia.fusiformis,2,
Gothic.Spires,GS,2015,2-Jun-15,153,4,JEO,11:05:00 am,12:05:00 pm,60,clear.warm,wet,w,Noccaea.fendleri,6,
Gothic.Spires,GS,2015,2-Jun-15,153,4,JEO,11:05:00 am,12:05:00 pm,60,clear.warm,wet,w,Salix.sp,8,
Gothic.Spires,GS,2015,2-Jun-15,153,4,JEO,11:05:00 am,12:05:00 pm,60,clear.warm,wet,w,Taraxacum.officinale,4,
Gothic.Spires,GS,2015,2-Jun-15,153,4,JEO,11:05:00 am,12:05:00 pm,60,clear.warm,wet,w,Viola.praemorsa,5,
Rosy.Hills,RH,2015,2-Jun-15,153,4,JEO,2:10:00 pm,3:10:00 pm,60,clear.warm,aspen,a,Claytonia.lanceolata,1,rank estimated
Rosy.Hills,RH,2015,2-Jun-15,153,4,JEO,2:10:00 pm,3:10:00 pm,60,clear.warm,aspen,a,Mertensia.fusiformis,2,rank estimated
Rosy.Hills,RH,2015,2-Jun-15,153,4,JEO,2:10:00 pm,3:10:00 pm,60,clear.warm,aspen,a,Noccaea.fendleri,3,rank estimated
Rosy.Hills,RH,2015,2-Jun-15,153,4,JEO,2:10:00 pm,3:10:00 pm,60,clear.warm,aspen,a,Ranunculus.inamoenus,3,rank estimated
Rosy.Hills,RH,2015,2-Jun-15,153,4,JEO,2:10:00 pm,3:10:00 pm,60,clear.warm,aspen,a,Viola.praemorsa,3,rank estimated
Rosy.Hills,RH,2015,2-Jun-15,153,4,JEO,2:10:00 pm,3:10:00 pm,60,clear.warm,dry,d,Androsace.septentrionalis,3,rank estimated
Rosy.Hills,RH,2015,2-Jun-15,153,4,JEO,2:10:00 pm,3:10:00 pm,60,clear.warm,dry,d,Claytonia.lanceolata,2,rank estimated
Rosy.Hills,RH,2015,2-Jun-15,153,4,JEO,2:10:00 pm,3:10:00 pm,60,clear.warm,dry,d,Delphinium.nuttallianum,2,rank estimated
Rosy.Hills,RH,2015,2-Jun-15,153,4,JEO,2:10:00 pm,3:10:00 pm,60,clear.warm,dry,d,Erythrocoma.triflora,4,rank estimated
Rosy.Hills,RH,2015,2-Jun-15,153,4,JEO,2:10:00 pm,3:10:00 pm,60,clear.warm,dry,d,Mahonia.repens,3,rank estimated
Rosy.Hills,RH,2015,2-Jun-15,153,4,JEO,2:10:00 pm,3:10:00 pm,60,clear.warm,dry,d,Mertensia.fusiformis,1,rank estimated
Rosy.Hills,RH,2015,2-Jun-15,153,4,JEO,2:10:00 pm,3:10:00 pm,60,clear.warm,dry,d,Senecio.integerrimus,4,rank estimated
Rosy.Hills,RH,2015,2-Jun-15,153,4,JEO,2:10:00 pm,3:10:00 pm,60,clear.warm,dry,d,Taraxacum.officinale,3,rank estimated
Rosy.Hills,RH,2015,2-Jun-15,153,4,JEO,2:10:00 pm,3:10:00 pm,60,clear.warm,dry,d,Viola.praemorsa,2,rank estimated
Rosy.Hills,RH,2015,2-Jun-15,153,4,JEO,2:10:00 pm,3:10:00 pm,60,clear.warm,wet,w,Claytonia.lanceolata,2,rank estimated
Rosy.Hills,RH,2015,2-Jun-15,153,4,JEO,2:10:00 pm,3:10:00 pm,60,clear.warm,wet,w,Ranunculus.cymbalaria,3,rank estimated
Rosy.Hills,RH,2015,2-Jun-15,153,4,JEO,2:10:00 pm,3:10:00 pm,60,clear.warm,wet,w,Mertensia.fusiformis,1,rank estimated
Rosy.Hills,RH,2015,2-Jun-15,153,4,JEO,2:10:00 pm,3:10:00 pm,60,clear.warm,wet,w,Noccaea.fendleri,3,rank estimated
Rosy.Hills,RH,2015,2-Jun-15,153,4,JEO,2:10:00 pm,3:10:00 pm,60,clear.warm,wet,w,Valeriana.occidentalis,4,rank estimated
Rosy.Hills,RH,2015,2-Jun-15,153,4,JEO,2:10:00 pm,3:10:00 pm,60,clear.warm,wet,w,Viola.praemorsa,4,rank estimated
Rosy.Hills,RH,2015,4-Jun-15,155,4,JEO,11:25:00 am,12:25:00 pm,60,clear.warm,aspen,a,Viola.canadensis,3,rank estimated
Rosy.Hills,RH,2015,4-Jun-15,155,4,JEO,11:25:00 am,12:25:00 pm,60,clear.warm,aspen,a,Claytonia.lanceolata,2,rank estimated
Rosy.Hills,RH,2015,4-Jun-15,155,4,JEO,11:25:00 am,12:25:00 pm,60,clear.warm,aspen,a,Mertensia.fusiformis,1,rank estimated
Rosy.Hills,RH,2015,4-Jun-15,155,4,JEO,11:25:00 am,12:25:00 pm,60,clear.warm,dry,d,Claytonia.lanceolata,3,rank estimated
Rosy.Hills,RH,2015,4-Jun-15,155,4,JEO,11:25:00 am,12:25:00 pm,60,clear.warm,dry,d,Delphinium.nuttallianum,2,rank estimated
Rosy.Hills,RH,2015,4-Jun-15,155,4,JEO,11:25:00 am,12:25:00 pm,60,clear.warm,dry,d,Viola.adunca,4,rank estimated
Rosy.Hills,RH,2015,4-Jun-15,155,4,JEO,11:25:00 am,12:25:00 pm,60,clear.warm,dry,d,Erythrocoma.triflora,4,rank estimated
Rosy.Hills,RH,2015,4-Jun-15,155,4,JEO,11:25:00 am,12:25:00 pm,60,clear.warm,dry,d,Mahonia.repens,3,rank estimated
Rosy.Hills,RH,2015,4-Jun-15,155,4,JEO,11:25:00 am,12:25:00 pm,60,clear.warm,dry,d,Viola.praemorsa,2,rank estimated
Rosy.Hills,RH,2015,4-Jun-15,155,4,JEO,11:25:00 am,12:25:00 pm,60,clear.warm,dry,d,Mertensia.fusiformis,1,rank estimated
Rosy.Hills,RH,2015,4-Jun-15,155,4,JEO,11:25:00 am,12:25:00 pm,60,clear.warm,wet,w,Claytonia.lanceolata,2,rank estimated
Rosy.Hills,RH,2015,4-Jun-15,155,4,JEO,11:25:00 am,12:25:00 pm,60,clear.warm,wet,w,Ranunculus.cymbalaria,2,rank estimated
Rosy.Hills,RH,2015,4-Jun-15,155,4,JEO,11:25:00 am,12:25:00 pm,60,clear.warm,wet,w,Mertensia.fusiformis,1,rank estimated
Rosy.Hills,RH,2015,4-Jun-15,155,4,JEO,11:25:00 am,12:25:00 pm,60,clear.warm,wet,w,Viola.praemorsa,3,rank estimated
Stormy.Pass,SP,2015,4-Jun-15,155,4,JEO,9:23:00 am,10:23:00 am,60,clear.warm,aspen,a,Erythronium.grandiflorum,2,rank estimated
Stormy.Pass,SP,2015,4-Jun-15,155,4,JEO,9:23:00 am,10:23:00 am,60,clear.warm,aspen,a,Noccaea.fendleri,2,rank estimated
Stormy.Pass,SP,2015,4-Jun-15,155,4,JEO,9:23:00 am,10:23:00 am,60,clear.warm,aspen,a,Viola.praemorsa,1,rank estimated
Stormy.Pass,SP,2015,4-Jun-15,155,4,JEO,9:23:00 am,10:23:00 am,60,clear.warm,aspen,a,Mertensia.fusiformis,1,rank estimated
Stormy.Pass,SP,2015,4-Jun-15,155,4,JEO,9:23:00 am,10:23:00 am,60,clear.warm,aspen,a,Ranunculus.inamoenus,1,rank estimated
Stormy.Pass,SP,2015,4-Jun-15,155,4,JEO,9:23:00 am,10:23:00 am,60,clear.warm,aspen,a,Fragaria.virginiana,1,rank estimated
Stormy.Pass,SP,2015,4-Jun-15,155,4,JEO,9:23:00 am,10:23:00 am,60,clear.warm,aspen,a,Androsace.septentrionalis,3,rank estimated
Stormy.Pass,SP,2015,4-Jun-15,155,4,JEO,9:23:00 am,10:23:00 am,60,clear.warm,dry,d,Androsace.septentrionalis,5,rank estimated
Stormy.Pass,SP,2015,4-Jun-15,155,4,JEO,9:23:00 am,10:23:00 am,60,clear.warm,dry,d,Delphinium.nuttallianum,1,rank estimated
Stormy.Pass,SP,2015,4-Jun-15,155,4,JEO,9:23:00 am,10:23:00 am,60,clear.warm,dry,d,Mertensia.fusiformis,2,rank estimated
Stormy.Pass,SP,2015,4-Jun-15,155,4,JEO,9:23:00 am,10:23:00 am,60,clear.warm,dry,d,Viola.praemorsa,3,rank estimated
Stormy.Pass,SP,2015,4-Jun-15,155,4,JEO,9:23:00 am,10:23:00 am,60,clear.warm,dry,d,Ranunculus.inamoenus,3,rank estimated
Stormy.Pass,SP,2015,4-Jun-15,155,4,JEO,9:23:00 am,10:23:00 am,60,clear.warm,dry,d,Taraxacum.officinale,4,rank estimated
Stormy.Pass,SP,2015,4-Jun-15,155,4,JEO,9:23:00 am,10:23:00 am,60,clear.warm,dry,d,Fragaria.virginiana,4,rank estimated
Stormy.Pass,SP,2015,4-Jun-15,155,4,JEO,9:23:00 am,10:23:00 am,60,clear.warm,wet,w,Erythronium.grandiflorum,2,rank estimated
Stormy.Pass,SP,2015,4-Jun-15,155,4,JEO,9:23:00 am,10:23:00 am,60,clear.warm,wet,w,Mertensia.fusiformis,1,rank estimated
Stormy.Pass,SP,2015,4-Jun-15,155,4,JEO,9:23:00 am,10:23:00 am,60,clear.warm,wet,w,Noccaea.fendleri,2,rank estimated
Stormy.Pass,SP,2015,4-Jun-15,155,4,JEO,9:23:00 am,10:23:00 am,60,clear.warm,wet,w,Viola.praemorsa,2,rank estimated
Stormy.Pass,SP,2015,4-Jun-15,155,4,JEO,9:23:00 am,10:23:00 am,60,clear.warm,wet,w,Ranunculus.inamoenus,2,rank estimated
Avery.Wash,AW,2015,7-Jun-15,158,5,JEO,4:08:00 pm,5:08:00 pm,60,clear.warm,aspen,a,Androsace.septentrionalis,5,
Avery.Wash,AW,2015,7-Jun-15,158,5,JEO,4:08:00 pm,5:08:00 pm,60,clear.warm,aspen,a,Claytonia.lanceolata,2,
Avery.Wash,AW,2015,7-Jun-15,158,5,JEO,4:08:00 pm,5:08:00 pm,60,clear.warm,aspen,a,Mertensia.fusiformis,1,
Avery.Wash,AW,2015,7-Jun-15,158,5,JEO,4:08:00 pm,5:08:00 pm,60,clear.warm,aspen,a,Ranunculus.inamoenus,6,
Avery.Wash,AW,2015,7-Jun-15,158,5,JEO,4:08:00 pm,5:08:00 pm,60,clear.warm,aspen,a,Taraxacum.officinale,3,
Avery.Wash,AW,2015,7-Jun-15,158,5,JEO,4:08:00 pm,5:08:00 pm,60,clear.warm,aspen,a,Viola.praemorsa,4,
Avery.Wash,AW,2015,7-Jun-15,158,5,JEO,4:08:00 pm,5:08:00 pm,60,clear.warm,dry,d,Androsace.septentrionalis,4,
Avery.Wash,AW,2015,7-Jun-15,158,5,JEO,4:08:00 pm,5:08:00 pm,60,clear.warm,dry,d,Delphinium.nuttallianum,5,
Avery.Wash,AW,2015,7-Jun-15,158,5,JEO,4:08:00 pm,5:08:00 pm,60,clear.warm,dry,d,Draba.aurea,7,
Avery.Wash,AW,2015,7-Jun-15,158,5,JEO,4:08:00 pm,5:08:00 pm,60,clear.warm,dry,d,Mertensia.fusiformis,3,
Avery.Wash,AW,2015,7-Jun-15,158,5,JEO,4:08:00 pm,5:08:00 pm,60,clear.warm,dry,d,Ranunculus.inamoenus,6,
Avery.Wash,AW,2015,7-Jun-15,158,5,JEO,4:08:00 pm,5:08:00 pm,60,clear.warm,dry,d,Taraxacum.officinale,2,
Avery.Wash,AW,2015,7-Jun-15,158,5,JEO,4:08:00 pm,5:08:00 pm,60,clear.warm,dry,d,Viola.praemorsa,1,
Avery.Wash,AW,2015,7-Jun-15,158,5,JEO,4:08:00 pm,5:08:00 pm,60,clear.warm,wet,w,Androsace.septentrionalis,3,
Avery.Wash,AW,2015,7-Jun-15,158,5,JEO,4:08:00 pm,5:08:00 pm,60,clear.warm,wet,w,Claytonia.lanceolata,2,
Avery.Wash,AW,2015,7-Jun-15,158,5,JEO,4:08:00 pm,5:08:00 pm,60,clear.warm,wet,w,Delphinium.nuttallianum,6,
Avery.Wash,AW,2015,7-Jun-15,158,5,JEO,4:08:00 pm,5:08:00 pm,60,clear.warm,wet,w,Erythronium.grandiflorum,6,
Avery.Wash,AW,2015,7-Jun-15,158,5,JEO,4:08:00 pm,5:08:00 pm,60,clear.warm,wet,w,Mertensia.fusiformis,1,
Avery.Wash,AW,2015,7-Jun-15,158,5,JEO,4:08:00 pm,5:08:00 pm,60,clear.warm,wet,w,Ranunculus.inamoenus,7,
Avery.Wash,AW,2015,7-Jun-15,158,5,JEO,4:08:00 pm,5:08:00 pm,60,clear.warm,wet,w,Taraxacum.officinale,5,
Avery.Wash,AW,2015,7-Jun-15,158,5,JEO,4:08:00 pm,5:08:00 pm,60,clear.warm,wet,w,Viola.praemorsa,4,
Copper.Creek,CC,2015,8-Jun-15,159,5,JEO,1:20:00 pm,2:20:00 pm,60,partlycloudy.warm,aspen,a,Claytonia.lanceolata,1,
Copper.Creek,CC,2015,8-Jun-15,159,5,JEO,1:20:00 pm,2:20:00 pm,60,partlycloudy.warm,aspen,a,Hydrophyllum.capitatum,3,
Copper.Creek,CC,2015,8-Jun-15,159,5,JEO,1:20:00 pm,2:20:00 pm,60,partlycloudy.warm,aspen,a,Mertensia.fusiformis,2,
Copper.Creek,CC,2015,8-Jun-15,159,5,JEO,1:20:00 pm,2:20:00 pm,60,partlycloudy.warm,dry,d,Delphinium.nuttallianum,1,
Copper.Creek,CC,2015,8-Jun-15,159,5,JEO,1:20:00 pm,2:20:00 pm,60,partlycloudy.warm,dry,d,Hydrophyllum.capitatum,2,
Copper.Creek,CC,2015,8-Jun-15,159,5,JEO,1:20:00 pm,2:20:00 pm,60,partlycloudy.warm,dry,d,Lathyrus.leucanthus,5,
Copper.Creek,CC,2015,8-Jun-15,159,5,JEO,1:20:00 pm,2:20:00 pm,60,partlycloudy.warm,dry,d,Mahonia.repens,6,
Copper.Creek,CC,2015,8-Jun-15,159,5,JEO,1:20:00 pm,2:20:00 pm,60,partlycloudy.warm,dry,d,Mertensia.fusiformis,13,
Copper.Creek,CC,2015,8-Jun-15,159,5,JEO,1:20:00 pm,2:20:00 pm,60,partlycloudy.warm,dry,d,Taraxacum.officinale,4,
Copper.Creek,CC,2015,8-Jun-15,159,5,JEO,1:20:00 pm,2:20:00 pm,60,partlycloudy.warm,wet,w,Claytonia.lanceolata,2,
Copper.Creek,CC,2015,8-Jun-15,159,5,JEO,1:20:00 pm,2:20:00 pm,60,partlycloudy.warm,wet,w,Delphinium.nuttallianum,5,
Copper.Creek,CC,2015,8-Jun-15,159,5,JEO,1:20:00 pm,2:20:00 pm,60,partlycloudy.warm,wet,w,Erythrocoma.triflora,6,
Copper.Creek,CC,2015,8-Jun-15,159,5,JEO,1:20:00 pm,2:20:00 pm,60,partlycloudy.warm,wet,w,Hydrophyllum.capitatum,7,
Copper.Creek,CC,2015,8-Jun-15,159,5,JEO,1:20:00 pm,2:20:00 pm,60,partlycloudy.warm,wet,w,Mertensia.fusiformis,1,
Copper.Creek,CC,2015,8-Jun-15,159,5,JEO,1:20:00 pm,2:20:00 pm,60,partlycloudy.warm,wet,w,Ranunculus.inamoenus,7,
Copper.Creek,CC,2015,8-Jun-15,159,5,JEO,1:20:00 pm,2:20:00 pm,60,partlycloudy.warm,wet,w,Taraxacum.officinale,4,
Copper.Creek,CC,2015,8-Jun-15,159,5,JEO,1:20:00 pm,2:20:00 pm,60,partlycloudy.warm,wet,w,Viola.praemorsa,3,
Copper.Creek,CC,2015,10-Jun-15,161,5,JEO,3:55:00 pm,4:40:00 pm,45,clear.warm,aspen,a,Claytonia.lanceolata,1,
Copper.Creek,CC,2015,10-Jun-15,161,5,JEO,3:55:00 pm,4:40:00 pm,45,clear.warm,aspen,a,Hydrophyllum.capitatum,2,
Copper.Creek,CC,2015,10-Jun-15,161,5,JEO,3:55:00 pm,4:40:00 pm,45,clear.warm,aspen,a,Valeriana.occidentalis,4,
Copper.Creek,CC,2015,10-Jun-15,161,5,JEO,3:55:00 pm,4:40:00 pm,45,clear.warm,aspen,a,Viola.praemorsa,3,
Copper.Creek,CC,2015,10-Jun-15,161,5,JEO,3:55:00 pm,4:40:00 pm,45,clear.warm,dry,d,Delphinium.nuttallianum,1,
Copper.Creek,CC,2015,10-Jun-15,161,5,JEO,3:55:00 pm,4:40:00 pm,45,clear.warm,dry,d,Hydrophyllum.capitatum,2,
Copper.Creek,CC,2015,10-Jun-15,161,5,JEO,3:55:00 pm,4:40:00 pm,45,clear.warm,dry,d,Lathyrus.leucanthus,4,
Copper.Creek,CC,2015,10-Jun-15,161,5,JEO,3:55:00 pm,4:40:00 pm,45,clear.warm,dry,d,Mahonia.repens,5,
Copper.Creek,CC,2015,10-Jun-15,161,5,JEO,3:55:00 pm,4:40:00 pm,45,clear.warm,dry,d,Mertensia.fusiformis,3,
Copper.Creek,CC,2015,10-Jun-15,161,5,JEO,3:55:00 pm,4:40:00 pm,45,clear.warm,dry,d,Taraxacum.officinale,2,
Copper.Creek,CC,2015,10-Jun-15,161,5,JEO,3:55:00 pm,4:40:00 pm,45,clear.warm,wet,w,Delphinium.nuttallianum,2,
Copper.Creek,CC,2015,10-Jun-15,161,5,JEO,3:55:00 pm,4:40:00 pm,45,clear.warm,wet,w,Fragaria.virginiana,5,
Copper.Creek,CC,2015,10-Jun-15,161,5,JEO,3:55:00 pm,4:40:00 pm,45,clear.warm,wet,w,Mertensia.fusiformis,1,
Copper.Creek,CC,2015,10-Jun-15,161,5,JEO,3:55:00 pm,4:40:00 pm,45,clear.warm,wet,w,Salix.sp,3,
Copper.Creek,CC,2015,10-Jun-15,161,5,JEO,3:55:00 pm,4:40:00 pm,45,clear.warm,wet,w,Taraxacum.officinale,6,
Copper.Creek,CC,2015,10-Jun-15,161,5,JEO,3:55:00 pm,4:40:00 pm,45,clear.warm,wet,w,Valeriana.occidentalis,4,
Copper.Creek,CC,2015,10-Jun-15,161,5,JEO,3:55:00 pm,4:40:00 pm,45,clear.warm,wet,w,Viola.adunca,7,
Copper.Creek,CC,2015,10-Jun-15,161,5,JEO,3:55:00 pm,4:40:00 pm,45,clear.warm,wet,w,Viola.praemorsa,4,
Frogs.Pond,FP,2015,8-Jun-15,159,5,JEO,1:20:00 pm,2:20:00 pm,60,partlycloudy.warm,aspen,a,Hydrophyllum.fendleri,1,
