site,site.code,year,date,doy,week,observer,obs.start,obs.end,tot.obs.length,weather,habitat,habitat.code,no.bees,genus,species,caste,behaviour,plant.species,resource.coll,pollen.load,pollen.collected,notes,nest.search.fl.abun,nest.search.substrate,fl.switch.1,fl.switch.1.resource.coll,fl.switch.2,fl.switch.2.resource.coll,fl.switch.3,fl.switch.3.resource.coll,fl.switch.4,fl.switch.4.resource.coll
Rosy.Hills,RH,2020,2-Jul-20,184,8,JEO,11:35:00,12:35:00,60,clear.warm,dry,d,1,Bombus,bifarius,q,frg,Symphoricarpos.rotundifolius,nectar,no,,,,,,,,,,,,
Rosy.Hills,RH,2020,2-Jul-20,184,8,JEO,11:35:00,12:35:00,60,clear.warm,wet,w,1,Bombus,appositus,q,frg,Aconitum.columbianum,nectar,no,,,,,,,,,,,,
Rosy.Hills,RH,2020,2-Jul-20,184,8,JEO,11:35:00,12:35:00,60,clear.warm,wet,w,1,Bombus,appositus,q,frg,Aconitum.columbianum,nectar,no,,,,,,,,,,,,
Rosy.Hills,RH,2020,2-Jul-20,184,8,JEO,11:35:00,12:35:00,60,clear.warm,wet,w,1,Bombus,appositus,q,frg,Aconitum.columbianum,nectar,no,,,,,,,,,,,,
Rosy.Hills,RH,2020,2-Jul-20,184,8,JEO,11:35:00,12:35:00,60,clear.warm,wet,w,1,Bombus,californicus,q,frg,Aconitum.columbianum,nectar,no,,,,,,,,,,,,
Rosy.Hills,RH,2020,2-Jul-20,184,8,JEO,11:35:00,12:35:00,60,clear.warm,wet,w,1,Bombus,flavifrons,q,frg,Aconitum.columbianum,nectar,no,,,,,,,,,,,,
Rosy.Hills,RH,2020,2-Jul-20,184,8,JEO,11:35:00,12:35:00,60,clear.warm,wet,w,1,Bombus,appositus,q,frg,Delphinium.barbeyi,nectar,no,,,,,,,,,,,,
Rosy.Hills,RH,2020,10-Jul-20,192,9,JEO,16:10:00,17:10:00,60,clear.warm,aspen,a,1,Bombus,flavifrons,q,frg,Delphinium.barbeyi,nectar,no,,,,,,,,,,,,
Rosy.Hills,RH,2020,10-Jul-20,192,9,JEO,16:10:00,17:10:00,60,clear.warm,aspen,a,1,Bombus,californicus,q,frg,Delphinium.barbeyi,nectar,no,,,,,,,,,,,,
Rosy.Hills,RH,2020,10-Jul-20,192,9,JEO,16:10:00,17:10:00,60,clear.warm,aspen,a,1,Bombus,bifarius,q,frg,Frasera.speciosa,nectar,no,,,,,,,,,,,,
Rosy.Hills,RH,2020,10-Jul-20,192,9,JEO,16:10:00,17:10:00,60,clear.warm,aspen,a,1,Bombus,californicus,q,frg,Vicia.americana,nectar,no,,,,,Delphinium.barbeyi,nectar,,,,,,
Rosy.Hills,RH,2020,10-Jul-20,192,9,JEO,16:10:00,17:10:00,60,clear.warm,wet,w,1,Bombus,californicus,q,frg,Aconitum.columbianum,nectar,no,,,,,,,,,,,,
Rosy.Hills,RH,2020,10-Jul-20,192,9,JEO,16:10:00,17:10:00,60,clear.warm,wet,w,1,Bombus,bifarius,q,frg,Helianthella.quinquenervis,nectar,no,,,,,,,,,,,,
Rosy.Hills,RH,2020,10-Jul-20,192,9,JEO,16:10:00,17:10:00,60,clear.warm,wet,w,1,Bombus,appositus,q,frg,Delphinium.barbeyi,nectar,no,,,,,,,,,,,,
Rosy.Hills,RH,2020,17-Jul-20,199,10,JEO,12:18:00,13:18:00,60,partlycloudy.warm,aspen,a,1,Bombus,bifarius,q,frg,Erigeron.elatior,nectar,no,,,,,Agastache.urticifolia,nectar,,,,,,
Rosy.Hills,RH,2020,17-Jul-20,199,10,JEO,12:18:00,13:18:00,60,partlycloudy.warm,wet,w,1,Bombus,flavifrons,q,frg,Aconitum.columbianum,nectar,no,,,,,,,,,,,,
Rosy.Hills,RH,2020,17-Jul-20,199,10,JEO,12:18:00,13:18:00,60,partlycloudy.warm,wet,w,1,Bombus,californicus,q,frg,Vicia.americana,nectar,no,,,,,,,,,,,,
Rosy.Hills,RH,2020,23-Jul-20,205,11,JEO,10:05:00,11:05:00,60,partlycloudy.warm,wet,w,1,Bombus,californicus,q,frg,Delphinium.barbeyi,nectar,no,,,,,,,,,,,,
Stormy.Pass,SP,2020,31-May-20,152,3,JEO,15:00:00,16:00:00,60,mostlyclear.warm.breezy,dry,d,1,Bombus,flavifrons,q,frg,Delphinium.nuttallianum,nectar,no,,,,,,,,,,,,
Stormy.Pass,SP,2020,31-May-20,152,3,JEO,15:00:00,16:00:00,60,mostlyclear.warm.breezy,dry,d,1,Bombus,flavifrons,q,frg,Delphinium.nuttallianum,nectar,no,,,,,,,,,,,,
Stormy.Pass,SP,2020,31-May-20,152,3,JEO,15:00:00,16:00:00,60,mostlyclear.warm.breezy,wet,w,1,Bombus,bifarius,q,frg,Salix.sp,nectar,no,,female Salix,,,,,,,,,,
Stormy.Pass,SP,2020,31-May-20,152,3,JEO,15:00:00,16:00:00,60,mostlyclear.warm.breezy,wet,w,1,Bombus,occidentalis,q,frg,Salix.sp,nectar,no,,male Salix,,,,,,,,,,
Stormy.Pass,SP,2020,31-May-20,152,3,JEO,15:00:00,16:00:00,60,mostlyclear.warm.breezy,wet,w,1,Bombus,occidentalis,q,frg,Salix.sp,nectar,no,,male Salix,,,,,,,,,,
Stormy.Pass,SP,2020,31-May-20,152,3,JEO,15:00:00,16:00:00,60,mostlyclear.warm.breezy,wet,w,1,Bombus,occidentalis,q,frg,Salix.sp,nectar,no,,male Salix,,,,,,,,,,
Stormy.Pass,SP,2020,31-May-20,152,3,JEO,15:00:00,16:00:00,60,mostlyclear.warm.breezy,wet,w,1,Bombus,bifarius,q,frg,Salix.sp,nectar.and.pollen,yes,,male Salix,,,,,,,,,,
Stormy.Pass,SP,2020,31-May-20,152,3,JEO,15:00:00,16:00:00,60,mostlyclear.warm.breezy,wet,w,1,Bombus,bifarius,q,frg,Salix.sp,nectar,no,,male Salix,,,,,,,,,,
Stormy.Pass,SP,2020,31-May-20,152,3,JEO,15:00:00,16:00:00,60,mostlyclear.warm.breezy,wet,w,1,Bombus,melanopygus,q,frg,Salix.sp,nectar,no,,male Salix,,,,,,,,,,
Stormy.Pass,SP,2020,31-May-20,152,3,JEO,15:00:00,16:00:00,60,mostlyclear.warm.breezy,wet,w,1,Bombus,melanopygus,q,frg,Salix.sp,nectar,no,,male Salix,,,,,,,,,,
Stormy.Pass,SP,2020,31-May-20,152,3,JEO,15:00:00,16:00:00,60,mostlyclear.warm.breezy,wet,w,1,Bombus,occidentalis,q,frg,Salix.sp,nectar.and.pollen,yes,,male Salix,,,,,,,,,,
Stormy.Pass,SP,2020,31-May-20,152,3,JEO,15:00:00,16:00:00,60,mostlyclear.warm.breezy,wet,w,1,Bombus,bifarius,q,frg,Salix.wolfii,nectar,no,,female short Salix,,,,,,,,,,
Stormy.Pass,SP,2020,31-May-20,152,3,JEO,15:00:00,16:00:00,60,mostlyclear.warm.breezy,wet,w,1,Bombus,bifarius,q,frg,Salix.wolfii,nectar,no,,female short Salix,,,,,,,,,,
Stormy.Pass,SP,2020,7-Jun-20,159,4,JEO,10:20:00,11:20:00,60,mostlyclear.mild.breezy,dry,d,1,Bombus,flavifrons,q,frg,Delphinium.nuttallianum,nectar,no,,,,,,,,,,,,
Stormy.Pass,SP,2020,7-Jun-20,159,4,JEO,10:20:00,11:20:00,60,mostlyclear.mild.breezy,dry,d,1,Bombus,flavifrons,q,frg,Delphinium.nuttallianum,nectar,no,,,,,,,,,,,,
Stormy.Pass,SP,2020,7-Jun-20,159,4,JEO,10:20:00,11:20:00,60,mostlyclear.mild.breezy,dry,d,1,Bombus,flavifrons,q,frg,Delphinium.nuttallianum,nectar,no,,,,,,,,,,,,
Stormy.Pass,SP,2020,7-Jun-20,159,4,JEO,10:20:00,11:20:00,60,mostlyclear.mild.breezy,dry,d,1,Bombus,flavifrons,q,frg,Delphinium.nuttallianum,nectar,no,,,,,,,,,,,,
Stormy.Pass,SP,2020,7-Jun-20,159,4,JEO,10:20:00,11:20:00,60,mostlyclear.mild.breezy,dry,d,1,Bombus,flavifrons,q,frg,Delphinium.nuttallianum,nectar,no,,,,,,,,,,,,
Stormy.Pass,SP,2020,7-Jun-20,159,4,JEO,10:20:00,11:20:00,60,mostlyclear.mild.breezy,dry,d,1,Bombus,flavifrons,q,frg+ns,Delphinium.nuttallianum,nectar,no,,,,ground,,,,,,,,
Stormy.Pass,SP,2020,7-Jun-20,159,4,JEO,10:20:00,11:20:00,60,mostlyclear.mild.breezy,dry,d,1,Bombus,appositus,q,frg,Delphinium.nuttallianum,nectar,no,,,,,,,,,,,,
Stormy.Pass,SP,2020,7-Jun-20,159,4,JEO,10:20:00,11:20:00,60,mostlyclear.mild.breezy,dry,d,1,Bombus,appositus,q,frg,Delphinium.nuttallianum,nectar,no,,,,,,,,,,,,
Stormy.Pass,SP,2020,7-Jun-20,159,4,JEO,10:20:00,11:20:00,60,mostlyclear.mild.breezy,dry,d,1,Bombus,occidentalis,q,rob.prim,Delphinium.nuttallianum,nectar,no,,,,,,,,,,,,
Stormy.Pass,SP,2020,7-Jun-20,159,4,JEO,10:20:00,11:20:00,60,mostlyclear.mild.breezy,dry,d,1,Bombus,occidentalis,q,rob.prim,Delphinium.nuttallianum,nectar,no,,,,,,,,,,,,
Stormy.Pass,SP,2020,7-Jun-20,159,4,JEO,10:20:00,11:20:00,60,mostlyclear.mild.breezy,dry,d,1,Bombus,mixtus,q,frg,Hydrophyllum.capitatum,nectar,no,,,,,,,,,,,,
Stormy.Pass,SP,2020,7-Jun-20,159,4,JEO,10:20:00,11:20:00,60,mostlyclear.mild.breezy,wet,w,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,nectar.and.pollen,yes,,,,,,,,,,,,
Stormy.Pass,SP,2020,7-Jun-20,159,4,JEO,10:20:00,11:20:00,60,mostlyclear.mild.breezy,wet,w,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,nectar,no,,,,,,,,,,,,
Stormy.Pass,SP,2020,7-Jun-20,159,4,JEO,10:20:00,11:20:00,60,mostlyclear.mild.breezy,wet,w,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,nectar,no,,,,,,,,,,,,
Stormy.Pass,SP,2020,7-Jun-20,159,4,JEO,10:20:00,11:20:00,60,mostlyclear.mild.breezy,wet,w,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,nectar,no,,,,,,,,,,,,
Stormy.Pass,SP,2020,7-Jun-20,159,4,JEO,10:20:00,11:20:00,60,mostlyclear.mild.breezy,wet,w,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,nectar,no,,,,,,,,,,,,
Stormy.Pass,SP,2020,7-Jun-20,159,4,JEO,10:20:00,11:20:00,60,mostlyclear.mild.breezy,wet,w,1,Bombus,mixtus,q,frg,Hydrophyllum.fendleri,nectar,no,,,,,,,,,,,,
Stormy.Pass,SP,2020,7-Jun-20,159,4,JEO,10:20:00,11:20:00,60,mostlyclear.mild.breezy,wet,w,1,Bombus,bifarius,q,frg,Taraxacum.officinale,nectar,no,,,,,,,,,,,,
Stormy.Pass,SP,2020,14-Jun-20,166,5,JEO,15:55:00,16:55:00,60,clear.warm.breezy,dry,d,1,Bombus,kirbiellus,q,frg,Delphinium.nuttallianum,nectar,no,,,,,,,,,,,,
Stormy.Pass,SP,2020,14-Jun-20,166,5,JEO,15:55:00,16:55:00,60,clear.warm.breezy,dry,d,1,Bombus,flavifrons,q,frg,Delphinium.nuttallianum,nectar,no,,,,,,,,,,,,
Stormy.Pass,SP,2020,14-Jun-20,166,5,JEO,15:55:00,16:55:00,60,clear.warm.breezy,dry,d,1,Bombus,flavifrons,q,frg,Delphinium.nuttallianum,nectar,no,,,,,,,,,,,,
Stormy.Pass,SP,2020,14-Jun-20,166,5,JEO,15:55:00,16:55:00,60,clear.warm.breezy,dry,d,1,Bombus,flavifrons,q,frg,Delphinium.nuttallianum,nectar,no,,,,,,,,,,,,
Stormy.Pass,SP,2020,14-Jun-20,166,5,JEO,15:55:00,16:55:00,60,clear.warm.breezy,dry,d,1,Bombus,flavifrons,q,frg,Delphinium.nuttallianum,nectar,no,,,,,,,,,,,,
Stormy.Pass,SP,2020,14-Jun-20,166,5,JEO,15:55:00,16:55:00,60,clear.warm.breezy,dry,d,1,Bombus,flavifrons,q,frg,Delphinium.nuttallianum,nectar,no,,,,,,,,,,,,
Stormy.Pass,SP,2020,14-Jun-20,166,5,JEO,15:55:00,16:55:00,60,clear.warm.breezy,dry,d,1,Bombus,flavifrons,q,frg,Delphinium.nuttallianum,nectar,no,,,,,,,,,,,,
Stormy.Pass,SP,2020,14-Jun-20,166,5,JEO,15:55:00,16:55:00,60,clear.warm.breezy,dry,d,1,Bombus,flavifrons,q,frg,Delphinium.nuttallianum,nectar,no,,,,,,,,,,,,
Stormy.Pass,SP,2020,14-Jun-20,166,5,JEO,15:55:00,16:55:00,60,clear.warm.breezy,dry,d,1,Bombus,flavifrons,q,frg,Delphinium.nuttallianum,nectar,no,,,,,,,,,,,,
Stormy.Pass,SP,2020,14-Jun-20,166,5,JEO,15:55:00,16:55:00,60,clear.warm.breezy,dry,d,1,Bombus,flavifrons,q,frg,Delphinium.nuttallianum,nectar,no,,,,,,,,,,,,
Stormy.Pass,SP,2020,14-Jun-20,166,5,JEO,15:55:00,16:55:00,60,clear.warm.breezy,dry,d,1,Bombus,flavifrons,q,frg,Delphinium.nuttallianum,nectar,no,,,,,,,,,,,,
Stormy.Pass,SP,2020,14-Jun-20,166,5,JEO,15:55:00,16:55:00,60,clear.warm.breezy,dry,d,1,Bombus,appositus,q,frg,Delphinium.nuttallianum,nectar,no,,,,,,,,,,,,
Stormy.Pass,SP,2020,14-Jun-20,166,5,JEO,15:55:00,16:55:00,60,clear.warm.breezy,wet,w,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,nectar,no,,,,,,,,,,,,
Stormy.Pass,SP,2020,14-Jun-20,166,5,JEO,15:55:00,16:55:00,60,clear.warm.breezy,wet,w,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,nectar,no,,,,,,,,,,,,
Stormy.Pass,SP,2020,14-Jun-20,166,5,JEO,15:55:00,16:55:00,60,clear.warm.breezy,wet,w,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,nectar,no,,,,,,,,,,,,
Stormy.Pass,SP,2020,14-Jun-20,166,5,JEO,15:55:00,16:55:00,60,clear.warm.breezy,wet,w,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,nectar,no,,,,,,,,,,,,
Stormy.Pass,SP,2020,14-Jun-20,166,5,JEO,15:55:00,16:55:00,60,clear.warm.breezy,wet,w,1,Bombus,flavifrons,q,frg,Delphinium.nuttallianum,nectar,no,,,,,,,,,,,,
Stormy.Pass,SP,2020,14-Jun-20,166,5,JEO,15:55:00,16:55:00,60,clear.warm.breezy,wet,w,1,Bombus,flavifrons,q,frg,Delphinium.nuttallianum,nectar,no,,,,,,,,,,,,
Stormy.Pass,SP,2020,14-Jun-20,166,5,JEO,15:55:00,16:55:00,60,clear.warm.breezy,wet,w,1,Bombus,mixtus,q,frg,Hydrophyllum.fendleri,nectar,no,,,,,,,,,,,,
Stormy.Pass,SP,2020,20-Jun-20,172,6,JEO,11:50:00,12:50:00,60,clear.warm.breezy,dry,d,1,Bombus,flavifrons,q,frg,Delphinium.nuttallianum,nectar,no,,,,,,,,,,,,
Stormy.Pass,SP,2020,20-Jun-20,172,6,JEO,11:50:00,12:50:00,60,clear.warm.breezy,dry,d,1,Bombus,flavifrons,q,frg,Delphinium.nuttallianum,nectar,no,,,,,,,,,,,,
Stormy.Pass,SP,2020,20-Jun-20,172,6,JEO,11:50:00,12:50:00,60,clear.warm.breezy,aspen,a,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,nectar,no,,,,,,,,,,,,
Stormy.Pass,SP,2020,20-Jun-20,172,6,JEO,11:50:00,12:50:00,60,clear.warm.breezy,wet,w,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,nectar,no,,,,,,,,,,,,
Stormy.Pass,SP,2020,20-Jun-20,172,6,JEO,11:50:00,12:50:00,60,clear.warm.breezy,wet,w,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,nectar,no,,,,,,,,,,,,
Stormy.Pass,SP,2020,20-Jun-20,172,6,JEO,11:50:00,12:50:00,60,clear.warm.breezy,wet,w,1,Bombus,mixtus,q,frg,Hydrophyllum.fendleri,nectar.and.pollen,yes,,,,,,,,,,,,
Stormy.Pass,SP,2020,20-Jun-20,172,6,JEO,11:50:00,12:50:00,60,clear.warm.breezy,wet,w,1,Bombus,mixtus,q,frg,Hydrophyllum.fendleri,nectar.and.pollen,yes,,,,,,,,,,,,
Stormy.Pass,SP,2020,27-Jun-20,179,7,JEO,10:35:00,11:35:00,60,partlycloudy.warm.breezy,wet,w,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,nectar,no,,,,,,,,,,,,
Stormy.Pass,SP,2020,27-Jun-20,179,7,JEO,10:35:00,11:35:00,60,partlycloudy.warm.breezy,wet,w,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,nectar,no,,,,,,,,,,,,
Stormy.Pass,SP,2020,27-Jun-20,179,7,JEO,10:35:00,11:35:00,60,partlycloudy.warm.breezy,wet,w,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,nectar,no,,,,,,,,,,,,
Stormy.Pass,SP,2020,27-Jun-20,179,7,JEO,10:35:00,11:35:00,60,partlycloudy.warm.breezy,wet,w,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,nectar,no,,,,,,,,,,,,
Stormy.Pass,SP,2020,27-Jun-20,179,7,JEO,10:35:00,11:35:00,60,partlycloudy.warm.breezy,wet,w,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,nectar,no,,,,,,,,,,,,
Stormy.Pass,SP,2020,27-Jun-20,179,7,JEO,10:35:00,11:35:00,60,partlycloudy.warm.breezy,wet,w,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,nectar,no,,,,,,,,,,,,
Stormy.Pass,SP,2020,27-Jun-20,179,7,JEO,10:35:00,11:35:00,60,partlycloudy.warm.breezy,wet,w,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,nectar,no,,,,,,,,,,,,
Stormy.Pass,SP,2020,27-Jun-20,179,7,JEO,10:35:00,11:35:00,60,partlycloudy.warm.breezy,wet,w,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,nectar,no,,,,,,,,,,,,
Stormy.Pass,SP,2020,27-Jun-20,179,7,JEO,10:35:00,11:35:00,60,partlycloudy.warm.breezy,wet,w,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,nectar,no,,,,,,,,,,,,
Stormy.Pass,SP,2020,27-Jun-20,179,7,JEO,10:35:00,11:35:00,60,partlycloudy.warm.breezy,wet,w,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,nectar,no,,,,,Mertensia.ciliata,nectar,,,,,,
Stormy.Pass,SP,2020,27-Jun-20,179,7,JEO,10:35:00,11:35:00,60,partlycloudy.warm.breezy,wet,w,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,nectar,no,,,,,Mertensia.ciliata,nectar,,,,,,
Stormy.Pass,SP,2020,27-Jun-20,179,7,JEO,10:35:00,11:35:00,60,partlycloudy.warm.breezy,wet,w,1,Bombus,mixtus,q,frg,Hydrophyllum.fendleri,nectar,no,,marked pink by JLF,,,,,,,,,,
Stormy.Pass,SP,2020,27-Jun-20,179,7,JEO,10:35:00,11:35:00,60,partlycloudy.warm.breezy,wet,w,1,Bombus,flavifrons,q,frg,Delphinium.barbeyi,nectar,no,,marked pink by JLF,,,,,,,,,,
Stormy.Pass,SP,2020,27-Jun-20,179,7,JEO,10:35:00,11:35:00,60,partlycloudy.warm.breezy,wet,w,1,Bombus,flavifrons,q,frg,Delphinium.barbeyi,nectar,no,,,,,,,,,,,,
Stormy.Pass,SP,2020,27-Jun-20,179,7,JEO,10:35:00,11:35:00,60,partlycloudy.warm.breezy,wet,w,1,Bombus,flavifrons,q,frg,Delphinium.barbeyi,nectar,no,,,,,,,,,,,,
Stormy.Pass,SP,2020,27-Jun-20,179,7,JEO,10:35:00,11:35:00,60,partlycloudy.warm.breezy,wet,w,1,Bombus,flavifrons,q,frg,Mertensia.ciliata,nectar,no,,,,,,,,,,,,
Stormy.Pass,SP,2020,27-Jun-20,179,7,JEO,10:35:00,11:35:00,60,partlycloudy.warm.breezy,wet,w,1,Bombus,flavifrons,q,frg,Mertensia.ciliata,nectar,no,,,,,,,,,,,,
Stormy.Pass,SP,2020,27-Jun-20,179,7,JEO,10:35:00,11:35:00,60,partlycloudy.warm.breezy,wet,w,1,Bombus,flavifrons,q,frg,Mertensia.ciliata,nectar,no,,,,,,,,,,,,
Stormy.Pass,SP,2020,27-Jun-20,179,7,JEO,10:35:00,11:35:00,60,partlycloudy.warm.breezy,wet,w,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,nectar.and.pollen,yes,,,,,,,,,,,,
Stormy.Pass,SP,2020,3-Jul-20,185,8,JEO,12:10:00,13:10:00,60,mostlycloudy.warm,wet,w,1,Bombus,flavifrons,q,frg,Delphinium.barbeyi,nectar,no,,,,,,,,,,,,
Stormy.Pass,SP,2020,3-Jul-20,185,8,JEO,12:10:00,13:10:00,60,mostlycloudy.warm,wet,w,1,Bombus,flavifrons,q,frg,Delphinium.barbeyi,nectar,no,,,,,,,,,,,,
Stormy.Pass,SP,2020,3-Jul-20,185,8,JEO,12:10:00,13:10:00,60,mostlycloudy.warm,wet,w,1,Bombus,flavifrons,q,frg,Delphinium.barbeyi,nectar,no,,,,,,,,,,,,
Stormy.Pass,SP,2020,3-Jul-20,185,8,JEO,12:10:00,13:10:00,60,mostlycloudy.warm,wet,w,1,Bombus,flavifrons,q,frg,Delphinium.barbeyi,nectar,no,,,,,,,,,,,,
Stormy.Pass,SP,2020,3-Jul-20,185,8,JEO,12:10:00,13:10:00,60,mostlycloudy.warm,wet,w,1,Bombus,flavifrons,q,frg,Delphinium.barbeyi,nectar,no,,,,,,,,,,,,
Stormy.Pass,SP,2020,3-Jul-20,185,8,JEO,12:10:00,13:10:00,60,mostlycloudy.warm,wet,w,1,Bombus,flavifrons,q,frg,Delphinium.barbeyi,nectar,no,,,,,,,,,,,,
Stormy.Pass,SP,2020,3-Jul-20,185,8,JEO,12:10:00,13:10:00,60,mostlycloudy.warm,wet,w,1,Bombus,flavifrons,q,frg,Delphinium.barbeyi,nectar,no,,,,,,,,,,,,
Stormy.Pass,SP,2020,3-Jul-20,185,8,JEO,12:10:00,13:10:00,60,mostlycloudy.warm,wet,w,1,Bombus,flavifrons,q,frg,Mertensia.ciliata,nectar,no,,,,,,,,,,,,
Stormy.Pass,SP,2020,3-Jul-20,185,8,JEO,12:10:00,13:10:00,60,mostlycloudy.warm,wet,w,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,nectar,no,,,,,,,,,,,,
Stormy.Pass,SP,2020,3-Jul-20,185,8,JEO,12:10:00,13:10:00,60,mostlycloudy.warm,wet,w,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,nectar,no,,,,,,,,,,,,
Stormy.Pass,SP,2020,3-Jul-20,185,8,JEO,12:10:00,13:10:00,60,mostlycloudy.warm,wet,w,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,nectar,no,,,,,,,,,,,,
Stormy.Pass,SP,2020,3-Jul-20,185,8,JEO,12:10:00,13:10:00,60,mostlycloudy.warm,wet,w,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,nectar,no,,,,,,,,,,,,
Stormy.Pass,SP,2020,3-Jul-20,185,8,JEO,12:10:00,13:10:00,60,mostlycloudy.warm,wet,w,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,nectar,no,,,,,,,,,,,,
Stormy.Pass,SP,2020,3-Jul-20,185,8,JEO,12:10:00,13:10:00,60,mostlycloudy.warm,wet,w,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,nectar,no,,,,,,,,,,,,
Stormy.Pass,SP,2020,3-Jul-20,185,8,JEO,12:10:00,13:10:00,60,mostlycloudy.warm,wet,w,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,nectar,no,,marked pink by JLF,,,,,,,,,,
Stormy.Pass,SP,2020,3-Jul-20,185,8,JEO,12:10:00,13:10:00,60,mostlycloudy.warm,wet,w,1,Bombus,mixtus,q,frg,Hydrophyllum.fendleri,nectar,no,,,,,,,,,,,,
Stormy.Pass,SP,2020,3-Jul-20,185,8,JEO,12:10:00,13:10:00,60,mostlycloudy.warm,aspen,a,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,nectar,no,,,,,,,,,,,,
Stormy.Pass,SP,2020,3-Jul-20,185,8,JEO,12:10:00,13:10:00,60,mostlycloudy.warm,aspen,a,1,Bombus,flavifrons,q,frg,Delphinium.barbeyi,nectar,no,,,,,,,,,,,,
Stormy.Pass,SP,2020,3-Jul-20,185,8,JEO,12:10:00,13:10:00,60,mostlycloudy.warm,aspen,a,1,Bombus,flavifrons,q,frg,Delphinium.barbeyi,nectar,no,,,,,,,,,,,,
Stormy.Pass,SP,2020,10-Jul-20,192,9,JEO,17:50:00,18:50:00,60,clear.warm,wet,w,1,Bombus,flavifrons,q,frg,Mertensia.ciliata,nectar.and.pollen,yes,,,,,,,,,,,,
Stormy.Pass,SP,2020,10-Jul-20,192,9,JEO,17:50:00,18:50:00,60,clear.warm,wet,w,1,Bombus,flavifrons,q,frg,Mertensia.ciliata,nectar,no,,,,,,,,,,,,
Stormy.Pass,SP,2020,10-Jul-20,192,9,JEO,17:50:00,18:50:00,60,clear.warm,wet,w,1,Bombus,flavifrons,q,frg,Mertensia.ciliata,nectar,no,,,,,,,,,,,,
Stormy.Pass,SP,2020,10-Jul-20,192,9,JEO,17:50:00,18:50:00,60,clear.warm,wet,w,1,Bombus,flavifrons,q,frg,Delphinium.barbeyi,nectar,no,,,,,,,,,,,,
Stormy.Pass,SP,2020,10-Jul-20,192,9,JEO,17:50:00,18:50:00,60,clear.warm,wet,w,1,Bombus,bifarius,q,frg,Hydrophyllum.fendleri,nectar,no,,,,,,,,,,,,
Stormy.Pass,SP,2020,10-Jul-20,192,9,JEO,17:50:00,18:50:00,60,clear.warm,aspen,a,1,Bombus,flavifrons,q,frg,Delphinium.barbeyi,nectar,no,,,,,,,,,,,,
Stormy.Pass,SP,2020,10-Jul-20,192,9,JEO,17:50:00,18:50:00,60,clear.warm,aspen,a,1,Bombus,flavifrons,q,frg,Delphinium.barbeyi,nectar,no,,,,,,,,,,,,
Stormy.Pass,SP,2020,10-Jul-20,192,9,JEO,17:50:00,18:50:00,60,clear.warm,aspen,a,1,Bombus,flavifrons,q,frg,Delphinium.barbeyi,nectar,no,,,,,,,,,,,,
Stormy.Pass,SP,2020,16-Jul-20,198,10,JEO,11:35:00,12:35:00,60,partlyclear.warm,aspen,a,1,Bombus,flavifrons,q,frg,Delphinium.barbeyi,nectar,no,,fresh queen,,,,,,,,,,
Stormy.Pass,SP,2020,16-Jul-20,198,10,JEO,11:35:00,12:35:00,60,partlyclear.warm,aspen,a,1,Bombus,flavifrons,q,frg,Delphinium.barbeyi,nectar,no,,,,,,,,,,,,
Stormy.Pass,SP,2020,16-Jul-20,198,10,JEO,11:35:00,12:35:00,60,partlyclear.warm,aspen,a,1,Bombus,flavifrons,q,frg,Castilleja.sulphurea,nectar,no,,,,,,,,,,,,
Stormy.Pass,SP,2020,16-Jul-20,198,10,JEO,11:35:00,12:35:00,60,partlyclear.warm,wet,w,1,Bombus,flavifrons,q,frg,Delphinium.barbeyi,nectar,no,,,,,,,,,,,,
